UserId,Model,Archetype,Support_History_Count,Heldout_Positive_Count,Candidate_Count,TopK_MovieIds,Precision@10,Recall@10,NDCG@10,Novelty@10,Language_Diversity,Genre_Diversity,Filter_Bubble_Score,Hits@10
1000053,CBF,B_Mainstream,25,5,1002,172035|172047|153616|153620|129056|151585|135202|153642|110635|153644,0.0,0.0,0.0,0.0,1,0,1.0,0
1000053,NonLocal_Hybrid,B_Mainstream,25,5,1002,86237|89985|1203|172661|1193|72931|2959|1704|2329|112552,0.0,0.0,0.0,0.0,1,1,1.0,0
1000053,Localized_Hybrid,B_Mainstream,25,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000054,CF,B_Mainstream,25,3,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000054,CBF,B_Mainstream,25,3,1000,5208|149011|110593|104451|6150|77831|83976|165895|155659|73744,0.0,0.0,0.0,0.0,1,4,1.0,0
1000054,NonLocal_Hybrid,B_Mainstream,25,3,1000,164260|78921|6650|148626|45642|25881|78646|31374|72624|2618,0.0,0.0,0.0,0.0,1,2,1.0,0
1000054,Localized_Hybrid,B_Mainstream,25,3,1000,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000055,CF,B_Mainstream,27,7,1001,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000055,CBF,B_Mainstream,27,7,1001,135168|30723|104453|159749|159751|159753|26634|32779|110603|110609,0.0,0.0,0.0,0.0,1,1,1.0,0
1000055,NonLocal_Hybrid,B_Mainstream,27,7,1001,1203|1193|26756|2959|1704|135166|2329|112552|112473|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000055,Localized_Hybrid,B_Mainstream,27,7,1001,1203|1193|26756|2959|1704|135166|2329|112552|112473|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000057,CF,B_Mainstream,30,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000057,CBF,B_Mainstream,30,4,999,110593|77831|83976|116752|4119|47148|8240|149552|118834|161842,0.0,0.0,0.0,0.0,1,2,1.0,0
1000057,NonLocal_Hybrid,B_Mainstream,30,4,999,1203|78921|6650|148626|78646|1193|128912|2618|114028|2959,0.0,0.0,0.0,0.0,1,3,1.0,0
1000057,Localized_Hybrid,B_Mainstream,30,4,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000058,CF,B_Mainstream,29,8,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000058,CBF,B_Mainstream,29,8,1003,104451|92165|83976|155659|116752|155665|100370|155671|2073|104491,0.0,0.0,0.0,0.0,1,2,1.0,0
1000058,NonLocal_Hybrid,B_Mainstream,29,8,1003,1203|1193|2959|1704|164260|2329|112552|6650|148626|45642,0.0,0.0,0.0,0.0,1,2,1.0,0
1000058,Localized_Hybrid,B_Mainstream,29,8,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000060,CF,B_Mainstream,34,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000060,CBF,B_Mainstream,34,5,1002,104451|92165|83976|116752|104491|47148|118834|161842|106549|135222,0.0,0.0,0.0,0.0,1,2,1.0,0
1000060,NonLocal_Hybrid,B_Mainstream,34,5,1002,1203|1193|2959|1704|2329|112552|164260|2858|148626|45642,0.0,0.0,0.0,0.0,1,2,1.0,0
1000060,Localized_Hybrid,B_Mainstream,34,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000061,CF,B_Mainstream,24,2,997,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000061,CBF,B_Mainstream,24,2,997,59404|118816|71719|59435|6190|49200|149558|104506|96314|41025,0.0,0.0,0.0,0.0,1,2,1.0,0
1000061,NonLocal_Hybrid,B_Mainstream,24,2,997,1203|1193|2959|356|1704|128862|3307|2329|112552|2858,0.0,0.0,0.0,0.0,1,3,1.0,0
1000061,Localized_Hybrid,B_Mainstream,24,2,997,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000062,CF,B_Mainstream,26,6,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000062,CBF,B_Mainstream,26,6,1003,110593|92165|155659|73744|155665|100370|155671|75816|47148|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000062,NonLocal_Hybrid,B_Mainstream,26,6,1003,1203|318|1193|2959|6650|148626|45642|1704|128912|31374,0.0,0.0,0.0,0.0,1,4,1.0,0
1000062,Localized_Hybrid,B_Mainstream,26,6,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000063,CF,B_Mainstream,23,5,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000063,CBF,B_Mainstream,23,5,1000,71732|4633|60044|8967|5075|132153|5306|167178|118214|7637,0.0,0.0,0.0,0.0,1,4,1.0,0
1000063,NonLocal_Hybrid,B_Mainstream,23,5,1000,1203|164260|6650|148626|31374|1193|318|114028|1236|70595,0.0,0.0,0.0,0.0,1,4,1.0,0
1000063,Localized_Hybrid,B_Mainstream,23,5,1000,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000065,CF,B_Mainstream,25,6,1002,318|1203|858|50|527|1193|107130|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000065,CBF,B_Mainstream,25,6,1002,159749|159751|159753|110603|110609|110613|118806|116766|106538|116781,0.0,0.0,0.0,0.0,1,1,1.0,0
1000065,NonLocal_Hybrid,B_Mainstream,25,6,1002,1203|1193|107130|2959|1704|2329|112552|112473|2858|318,0.0,0.0,0.0,0.0,1,2,1.0,0
1000065,Localized_Hybrid,B_Mainstream,25,6,1002,1203|1193|107130|2959|1704|2329|112552|112473|2858|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000066,CF,B_Mainstream,28,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000066,CBF,B_Mainstream,28,4,999,110593|104451|77831|165895|83976|73744|116752|100370|4119|104491,0.0,0.0,0.0,0.0,1,2,1.0,0
1000066,NonLocal_Hybrid,B_Mainstream,28,4,999,1203|78921|6650|148626|45642|25881|78646|31374|72624|3462,0.0,0.0,0.0,0.0,1,3,1.0,0
1000066,Localized_Hybrid,B_Mainstream,28,4,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000067,CF,B_Mainstream,20,3,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000067,CBF,B_Mainstream,20,3,999,110593|92165|6150|165895|155665|2073|106549|6200|30781|26691,0.0,0.0,0.0,0.0,1,2,1.0,0
1000067,NonLocal_Hybrid,B_Mainstream,20,3,999,1203|6650|148626|128912|2324|114028|92259|1236|70595|1279,0.0,0.0,0.0,0.2,3,3,0.8,0
1000067,Localized_Hybrid,B_Mainstream,20,3,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000069,CF,B_Mainstream,18,3,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000069,CBF,B_Mainstream,18,3,999,110593|92165|6150|116752|4119|2073|149552|8240|118834|135222,0.0,0.0,0.0,0.0,1,2,1.0,0
1000069,NonLocal_Hybrid,B_Mainstream,18,3,999,164260|6650|148626|128912|2618|3462|114028|3306|7478|356,0.0,0.0,0.0,0.0,1,3,1.0,0
1000069,Localized_Hybrid,B_Mainstream,18,3,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000070,CF,B_Mainstream,22,3,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000070,CBF,B_Mainstream,22,3,998,71732|4633|60044|8967|5075|132153|5306|167178|118214|7637,0.0,0.0,0.0,0.0,1,4,1.0,0
1000070,NonLocal_Hybrid,B_Mainstream,22,3,998,1203|1193|2959|1704|318|148626|45642|2329|112552|25881,0.0,0.0,0.0,0.0,1,3,1.0,0
1000070,Localized_Hybrid,B_Mainstream,22,3,998,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000071,CF,B_Mainstream,19,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000071,CBF,B_Mainstream,19,5,1001,6228|82119|30977|26915|2438|496|31807|32084|48593|51106,0.0,0.0,0.0,0.0,1,3,1.0,0
1000071,NonLocal_Hybrid,B_Mainstream,19,5,1001,164260|78921|356|148626|3462|3306|1236|70595|1279|7478,0.0,0.0,0.0,0.0,1,3,1.0,0
1000071,Localized_Hybrid,B_Mainstream,19,5,1001,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000073,CF,B_Mainstream,23,6,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000073,CBF,B_Mainstream,23,6,1003,104451|6150|165895|83976|77831|155659|73744|155665|100370|155671,0.0,0.0,0.0,0.0,1,2,1.0,0
1000073,NonLocal_Hybrid,B_Mainstream,23,6,1003,1203|1193|164260|78921|2959|148626|45642|25881|78646|31374,0.0,0.0,0.0,0.0,1,3,1.0,0
1000073,Localized_Hybrid,B_Mainstream,23,6,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000075,CF,B_Mainstream,31,7,1005,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000075,CBF,B_Mainstream,31,7,1005,8194|30723|151557|153606|26634|26641|30742|147495|8236|26672,0.0,0.0,0.0,0.0,1,1,1.0,0
1000075,NonLocal_Hybrid,B_Mainstream,31,7,1005,1203|1193|318|26756|2959|143990|1704|34482|2329|112552,0.0,0.0,0.0,0.0,1,2,1.0,0
1000075,Localized_Hybrid,B_Mainstream,31,7,1005,1203|1193|26756|2959|143990|1704|34482|2329|112552|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000078,CF,B_Mainstream,24,3,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000078,CBF,B_Mainstream,24,3,999,104451|92165|77831|116752|100370|4119|104491|47148|149552|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000078,NonLocal_Hybrid,B_Mainstream,24,3,999,1203|1193|2959|164260|78921|1704|148626|25881|78646|31374,0.0,0.0,0.0,0.0,1,3,1.0,0
1000078,Localized_Hybrid,B_Mainstream,24,3,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000080,CF,B_Mainstream,30,8,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000080,CBF,B_Mainstream,30,8,1003,110593|104451|92165|6150|83976|155659|116752|155665|155671|2073,0.0,0.0,0.0,0.0,1,2,1.0,0
1000080,NonLocal_Hybrid,B_Mainstream,30,8,1003,1203|318|1193|2959|1704|2329|112552|858|164260|78921,0.0,0.0,0.0,0.0,1,3,1.0,0
1000080,Localized_Hybrid,B_Mainstream,30,8,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000081,CF,B_Mainstream,21,5,999,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000081,CBF,B_Mainstream,21,5,999,159749|159751|159753|32779|110603|114702|110609|110613|118806|30742,0.0,0.0,0.0,0.0,1,1,1.0,0
1000081,NonLocal_Hybrid,B_Mainstream,21,5,999,1203|1193|26756|2959|143990|1704|2329|112552|112473|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000081,Localized_Hybrid,B_Mainstream,21,5,999,1203|1193|26756|2959|143990|1704|2329|112552|112473|2858,0.0,0.0,0.0,0.0,1,1,1.0,0
1000082,CF,B_Mainstream,27,7,1004,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000082,CBF,B_Mainstream,27,7,1004,92165|6150|83976|155659|73744|155665|155671|2073|47148|8240,0.0,0.0,0.0,0.0,1,2,1.0,0
1000082,NonLocal_Hybrid,B_Mainstream,27,7,1004,1203|1193|318|2959|1704|2329|112552|2858|50|356,0.0,0.0,0.0,0.0,1,4,1.0,0
1000082,Localized_Hybrid,B_Mainstream,27,7,1004,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000083,CF,B_Mainstream,23,6,1006,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000083,CBF,B_Mainstream,23,6,1006,8194|129032|145418|141329|127009|147495|8236|6207|145476|8261,0.0,0.0,0.0,0.0,1,1,1.0,0
1000083,NonLocal_Hybrid,B_Mainstream,23,6,1006,1203|1193|2959|143990|318|1704|2329|112552|2858|129032,0.0,0.0,0.0,0.0,1,2,1.0,0
1000083,Localized_Hybrid,B_Mainstream,23,6,1006,1203|1193|2959|143990|1704|2329|112552|2858|129032|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000085,CF,B_Mainstream,30,7,1005,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000085,CBF,B_Mainstream,30,7,1005,90211|133239|73872|102596|8464|43391|129705|95218|83773|110447,0.0,0.0,0.0,0.0,1,4,1.0,0
1000085,NonLocal_Hybrid,B_Mainstream,30,7,1005,1203|95218|106892|1193|96606|101850|2959|116136|1704|2329,0.0,0.0,0.0,0.0,1,4,1.0,0
1000085,Localized_Hybrid,B_Mainstream,30,7,1005,1203|1193|2959|116136|1704|2329|112552|2858|1246|3090,0.0,0.0,0.0,0.0,1,1,1.0,0
1000087,CF,B_Mainstream,20,6,1006,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000087,CBF,B_Mainstream,20,6,1006,8194|129032|145418|141329|127009|147495|8236|6207|145476|8261,0.0,0.0,0.0,0.0,1,1,1.0,0
1000087,NonLocal_Hybrid,B_Mainstream,20,6,1006,1203|1193|2959|143990|1704|318|2329|112552|2858|129032,0.0,0.0,0.0,0.0,1,2,1.0,0
1000087,Localized_Hybrid,B_Mainstream,20,6,1006,1203|1193|2959|143990|1704|2329|112552|2858|129032|1246,0.0,0.0,0.0,0.0,1,1,1.0,0
1000088,CF,B_Mainstream,25,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000088,CBF,B_Mainstream,25,5,1001,104451|77831|165895|83976|73744|100370|4119|75816|104491|47148,0.0,0.0,0.0,0.0,1,2,1.0,0
1000088,NonLocal_Hybrid,B_Mainstream,25,5,1001,1203|318|1193|50|858|2959|78921|1704|593|6650,0.0,0.0,0.0,0.0,1,5,1.0,0
1000088,Localized_Hybrid,B_Mainstream,25,5,1001,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000091,CF,B_Mainstream,27,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000091,CBF,B_Mainstream,27,5,1002,79872|6223|101|118886|4202|67695|69744|117|4220|82053,0.0,0.0,0.0,0.0,1,4,1.0,0
1000091,NonLocal_Hybrid,B_Mainstream,27,5,1002,318|1234|858|1203|50|1221|1213|593|148626|6724,0.0,0.0,0.0,0.0,1,6,1.0,0
1000091,Localized_Hybrid,B_Mainstream,27,5,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000092,CF,B_Mainstream,26,7,1005,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000092,CBF,B_Mainstream,26,7,1005,110593|165895|83976|77831|155659|116752|155665|100370|155671|4119,0.0,0.0,0.0,0.0,1,2,1.0,0
1000092,NonLocal_Hybrid,B_Mainstream,26,7,1005,1203|1193|164260|2959|78921|318|148626|45642|1704|25881,0.0,0.0,0.0,0.0,1,3,1.0,0
1000092,Localized_Hybrid,B_Mainstream,26,7,1005,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000095,CF,B_Mainstream,24,6,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000095,CBF,B_Mainstream,24,6,1002,6228|82119|30977|26915|2438|496|31807|32084|48593|51106,0.0,0.0,0.0,0.0,1,3,1.0,0
1000095,NonLocal_Hybrid,B_Mainstream,24,6,1002,1203|1193|356|2959|128862|3307|4995|1704|171349|4183,0.0,0.0,0.0,0.0,1,4,1.0,0
1000095,Localized_Hybrid,B_Mainstream,24,6,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000096,CF,B_Mainstream,25,6,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000096,CBF,B_Mainstream,25,6,1000,110593|92165|165895|83976|116752|73744|4119|2073|118834|69699,0.0,0.0,0.0,0.0,1,2,1.0,0
1000096,NonLocal_Hybrid,B_Mainstream,25,6,1000,1203|164260|1193|148626|45642|31374|2959|2618|114028|26113,0.0,0.0,0.0,0.0,1,3,1.0,0
1000096,Localized_Hybrid,B_Mainstream,25,6,1000,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000097,CF,B_Mainstream,22,4,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000097,CBF,B_Mainstream,22,4,1002,104451|92165|6150|165895|116752|100370|104491|47148|149552|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000097,NonLocal_Hybrid,B_Mainstream,22,4,1002,1203|164260|6650|148626|45642|31374|2618|3462|1193|114028,0.0,0.0,0.0,0.0,1,3,1.0,0
1000097,Localized_Hybrid,B_Mainstream,22,4,1002,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000098,CF,B_Mainstream,25,3,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000098,CBF,B_Mainstream,25,3,999,109385|90211|133239|73872|102596|8464|43391|129705|95218|83773,0.0,0.0,0.0,0.0,1,5,1.0,0
1000098,NonLocal_Hybrid,B_Mainstream,25,3,999,95218|1203|106892|96606|1193|101850|2959|152290|1704|114692,0.0,0.0,0.0,0.0,1,5,1.0,0
1000098,Localized_Hybrid,B_Mainstream,25,3,999,1203|1193|2959|1704|2329|112552|2858|1246|64614|166643,0.0,0.0,0.0,0.0,1,1,1.0,0
1000099,CF,B_Mainstream,28,6,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000099,CBF,B_Mainstream,28,6,1003,92165|77831|73744|2073|75816|47148|149552|8240|135222|30781,0.0,0.0,0.0,0.0,1,2,1.0,0
1000099,NonLocal_Hybrid,B_Mainstream,28,6,1003,1203|1193|78921|2959|148626|45642|25881|78646|31374|72624,0.0,0.0,0.0,0.0,1,3,1.0,0
1000099,Localized_Hybrid,B_Mainstream,28,6,1003,1203|1193|2959|1704|2329|112552|2858|1246|64614|26188,0.1,0.1667,0.0875,0.0,1,1,1.0,1
1000101,CF,C_AnimeFan,18,4,1001,318|1203|858|50|527|1193|26756|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000101,CBF,C_AnimeFan,18,4,1001,90211|133239|73872|102596|8464|43391|129705|95218|83773|110447,0.0,0.0,0.0,0.0,1,4,1.0,0
1000101,NonLocal_Hybrid,C_AnimeFan,18,4,1001,1203|1193|26756|318|2959|95218|143990|106892|1704|96606,0.0,0.0,0.0,0.0,1,5,1.0,0
1000101,Localized_Hybrid,C_AnimeFan,18,4,1001,1203|318|1193|26756|2959|143990|95218|106892|858|1704,0.0,0.0,0.0,0.0,1,4,1.0,0
1000102,CF,C_AnimeFan,25,5,1000,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000102,CBF,C_AnimeFan,25,5,1000,110593|6150|155659|155665|4119|155671|2073|104491|8240|161842,0.0,0.0,0.0,0.0,1,2,1.0,0
1000102,NonLocal_Hybrid,C_AnimeFan,25,5,1000,1203|1193|164260|78921|148626|2959|78646|31374|72624|1704,0.0,0.0,0.0,0.0,1,3,1.0,0
1000102,Localized_Hybrid,C_AnimeFan,25,5,1000,1203|70286|1193|318|2959|164260|78921|1704|148626|78646,0.0,0.0,0.0,0.0,1,5,1.0,0
1000103,CF,C_AnimeFan,27,5,1002,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000103,CBF,C_AnimeFan,27,5,1002,92165|77831|83976|116752|73744|4119|2073|75816|8240|118834,0.0,0.0,0.0,0.0,1,2,1.0,0
1000103,NonLocal_Hybrid,C_AnimeFan,27,5,1002,1203|78921|6650|148626|78646|128912|72624|2618|114028|7478,0.0,0.0,0.0,0.0,1,3,1.0,0
1000103,Localized_Hybrid,C_AnimeFan,27,5,1002,70286|1203|318|1193|78921|6650|148626|78646|128912|2959,0.0,0.0,0.0,0.0,1,5,1.0,0
1000104,CF,C_AnimeFan,24,7,1003,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000104,CBF,C_AnimeFan,24,7,1003,124681|92165|6150|77831|83976|73744|100370|4119|2073|75816,0.0,0.0,0.0,0.0,1,3,1.0,0
1000104,NonLocal_Hybrid,C_AnimeFan,24,7,1003,1203|318|1193|2959|1704|2329|112552|78921|858|2858,0.0,0.0,0.0,0.0,1,3,1.0,0
1000104,Localized_Hybrid,C_AnimeFan,24,7,1003,1203|318|1193|70286|858|2959|50|1704|2329|112552,0.0,0.0,0.0,0.0,1,4,1.0,0
1000106,CF,C_AnimeFan,28,6,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000106,CBF,C_AnimeFan,28,6,1001,81949|118816|71719|8232|6190|149558|96314|104506|8252|98376,0.0,0.0,0.0,0.0,1,3,1.0,0
1000106,NonLocal_Hybrid,C_AnimeFan,28,6,1001,8232|356|171349|1203|4183|71413|909|25832|26757|148626,0.0,0.0,0.0,0.0,1,4,1.0,0
1000106,Localized_Hybrid,C_AnimeFan,28,6,1001,1203|8232|356|1193|171349|148626|2959|4183|318|71413,0.0,0.0,0.0,0.0,1,5,1.0,0
1000107,CF,C_AnimeFan,23,4,994,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000107,CBF,C_AnimeFan,23,4,994,89930|71418|61285|169636|7364|69611|25796|48322|81156|176017,0.0,0.0,0.0,0.0,1,9,1.0,0
1000107,NonLocal_Hybrid,C_AnimeFan,23,4,994,1203|318|58559|1193|50|858|2959|57453|79132|1704,0.0,0.0,0.0,0.0,1,6,1.0,0
1000107,Localized_Hybrid,C_AnimeFan,23,4,994,318|1203|70286|50|858|1193|58559|2959|79132|593,0.0,0.0,0.0,0.0,1,7,1.0,0
1000110,CF,C_AnimeFan,22,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000110,CBF,C_AnimeFan,22,5,1001,110593|104451|92165|6150|165895|83976|4119|2073|104491|161842,0.0,0.0,0.0,0.0,1,2,1.0,0
1000110,NonLocal_Hybrid,C_AnimeFan,22,5,1001,1203|1193|2959|1704|2329|112552|2858|148626|1246|356,0.0,0.0,0.0,0.0,1,3,1.0,0
1000110,Localized_Hybrid,C_AnimeFan,22,5,1001,1203|1193|2959|1704|2329|112552|318|2858|356|148626,0.0,0.0,0.0,0.0,1,4,1.0,0
1000111,CF,C_AnimeFan,19,4,999,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000111,CBF,C_AnimeFan,19,4,999,32017|93136|106542|57453|27232|6931|6154|133771|132124|4497,0.0,0.0,0.0,0.0,1,8,1.0,0
1000111,NonLocal_Hybrid,C_AnimeFan,19,4,999,1203|1193|2959|318|1704|164260|79132|6650|148626|2329,0.0,0.0,0.0,0.0,1,4,1.0,0
1000111,Localized_Hybrid,C_AnimeFan,19,4,999,70286|1203|318|1193|2959|50|858|79132|1704|164260,0.0,0.0,0.0,0.0,1,6,1.0,0
1000113,CF,C_AnimeFan,28,5,1001,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000113,CBF,C_AnimeFan,28,5,1001,104451|83976|155659|73744|116752|155665|100370|155671|4119|75816,0.0,0.0,0.0,0.0,1,2,1.0,0
1000113,NonLocal_Hybrid,C_AnimeFan,28,5,1001,78921|6650|148626|25881|78646|128912|1203|31374|72624|356,0.0,0.0,0.0,0.0,1,4,1.0,0
1000113,Localized_Hybrid,C_AnimeFan,28,5,1001,1203|318|78921|70286|6650|148626|1193|356|25881|78646,0.0,0.0,0.0,0.0,1,6,1.0,0
1000114,CF,C_AnimeFan,24,4,998,318|1203|858|50|527|1193|593|2324|1221|79132,0.0,0.0,0.0,0.1,2,7,0.9,0
1000114,CBF,C_AnimeFan,24,4,998,124931|124935|129032|32779|127009|165925|167976|124973|167982|32834,0.0,0.0,0.0,0.0,1,1,1.0,0
1000114,NonLocal_Hybrid,C_AnimeFan,24,4,998,1203|1193|2959|1704|167388|34482|2329|112552|2858|129032,0.0,0.0,0.0,0.0,1,1,1.0,0
1000114,Localized_Hybrid,C_AnimeFan,24,4,998,1203|1193|2959|318|70286|1704|167388|34482|2329|112552,0.0,0.0,0.0,0.0,1,3,1.0,0
1000115,CF,C_AnimeFan,21,5,1000,318|1203|858|50|122282|527|1193|593|2324|1221,0.0,0.0,0.0,0.1,2,6,0.9,0
1000115,CBF,C_AnimeFan,21,5,1000,135168|8194|30723|129032|137226|137228|141329|30742|135200|8236,0.0,0.0,0.0,0.0,1,1,1.0,0
1000115,NonLocal_Hybrid,C_AnimeFan,21,5,1000,1203|122282|1193|2959|1704|135166|2329|112552|2858|129032,0.0,0.0,0.0,0.0,1,1,1.0,0
1000115,Localized_Hybrid,C_AnimeFan,21,5,1000,1203|122282|1193|318|2959|1704|135166|2329|112552|2858,0.0,0.0,0.0,0.0,1,2,1.0,0
1000116,CF,C_AnimeFan,20,5,998,318|1203|858|50|164041|527|1193|593|2324|1221,0.0,0.0,0.0,0.1,2,7,0.9,0
